"","cs_ID","cs_textrec_ID","cs_code_text_type","c_culture_code","c_name","c_region","c_subregion","c_subsistence_type","c_subsistence_code","c_latitude","c_longitude","c_cultural_complexity","cs_code_demo_sex","cs_code_dom_aggression","cs_code_dom_assert.autonomy","cs_code_dom_avoid.dom","cs_code_dom_fear","cs_code_dom_fighting","cs_code_dom_personality","cs_code_dom_reputation","cs_code_dom_strong","cs_code_neel_better.mates","cs_code_neel_big.family","cs_code_neel_intelligence","cs_code_neel_polygynous","cs_code_prestige_counsel","cs_code_prestige_emulated","cs_code_prestige_expertise","cs_code_prestige_family","cs_code_prestige_followers.expect.success","cs_code_prestige_likable","cs_code_pretige_respected","cs_code_vanvugt_coordinating","cs_code_vanvugt_strategic","prestige_counsel.f","prestige_emulated.f","prestige_expertise.f","prestige_family.f","prestige_followers.expect.success.f","prestige_likable.f","prestige_respected.f","neel_better.mates.f","neel_big.family.f","neel_intelligence.f","neel_polygynous.f","vanvugt_coordinating.f","vanvugt_strategic.f","dom_aggression.f","dom_assert.autonomy.f","dom_avoid.dom.f","dom_fear.f","dom_fighting.f","dom_personality.f","dom_reputation.f","dom_strong.f","subsistence2","dom_for","dom_against","dom_none","dom_sum","prestige_for","prestige_against","prestige_none","prestige_sum","neel_for","neel_against","neel_none","neel_sum","dom_totals","prest_totals"
"599",10555,581,"cultural model","AA01","Korea","Asia","East Asia","intensive agriculturalists",5,33.06,128.03,22,"male",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",1,0,7,1,0,0,7,0,0,0,4,0,1,0
"600",10556,582,"cultural model","AA01","Korea","Asia","East Asia","intensive agriculturalists",5,33.06,128.03,22,"unkown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"601",10557,583,"cultural model","AA01","Korea","Asia","East Asia","intensive agriculturalists",5,33.06,128.03,22,"unkown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"602",10558,583,"cultural model","AA01","Korea","Asia","East Asia","intensive agriculturalists",5,33.06,128.03,22,"unkown",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","agriculturalists",1,0,7,1,1,0,6,1,0,0,4,0,1,1
"603",10559,585,"cultural model","AA01","Korea","Asia","East Asia","intensive agriculturalists",5,33.06,128.03,22,"female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"604",10562,587,"cultural model","AA01","Korea","Asia","East Asia","intensive agriculturalists",5,33.06,128.03,22,"male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,"no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,2,0,5,2,1,0,3,1,0,2
"605",10564,589,"cultural model","AA01","Korea","Asia","East Asia","intensive agriculturalists",5,33.06,128.03,22,"male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","evidence for","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"606",10565,590,"cultural model","AA01","Korea","Asia","East Asia","intensive agriculturalists",5,33.06,128.03,22,"male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,1,0,6,1,1,0,3,1,0,1
"607",10566,591,"cultural model","AA01","Korea","Asia","East Asia","intensive agriculturalists",5,33.06,128.03,22,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,2,0,5,2,0,0,4,0,0,2
"608",10567,592,"cultural model","AA01","Korea","Asia","East Asia","intensive agriculturalists",5,33.06,128.03,22,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"609",10572,597,"cultural model","AD05","Taiwain Hokkien","Asia","East Asia","intensive agriculturalists",5,NA,NA,1,"unkown",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,1,0,6,1,1,0,3,1,0,1
"610",10573,598,"cultural model","AA01","Korea","Asia","East Asia","intensive agriculturalists",5,33.06,128.03,22,"male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,"no evidence","no evidence","evidence for","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,3,0,4,3,1,0,3,1,0,3
"611",10574,599,"cultural model","AA01","Korea","Asia","East Asia","intensive agriculturalists",5,33.06,128.03,22,"unkown",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,1,0,6,1,1,0,3,1,0,1
"612",10575,600,"cultural model","AD05","Taiwain Hokkien","Asia","East Asia","intensive agriculturalists",5,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,1,0,6,1,1,0,3,1,0,1
"613",10576,601,"cultural model","AD05","Taiwain Hokkien","Asia","East Asia","intensive agriculturalists",5,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,"no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,2,0,5,2,1,0,3,1,0,2
"614",10577,602,"cultural model","AD05","Taiwain Hokkien","Asia","East Asia","intensive agriculturalists",5,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"615",10578,603,"cultural model","AD05","Taiwain Hokkien","Asia","East Asia","intensive agriculturalists",5,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,"evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,3,0,4,3,1,0,3,1,0,3
"616",10579,604,"cultural model","AD05","Taiwain Hokkien","Asia","East Asia","intensive agriculturalists",5,NA,NA,1,"unkown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"617",10581,606,"cultural model","AD05","Taiwain Hokkien","Asia","East Asia","intensive agriculturalists",5,NA,NA,1,"unkown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"618",10582,607,"cultural model","AD05","Taiwain Hokkien","Asia","East Asia","intensive agriculturalists",5,NA,NA,1,"unkown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"619",10585,610,"cultural model","AD05","Taiwain Hokkien","Asia","East Asia","intensive agriculturalists",5,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,"no evidence","no evidence","evidence for","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,2,0,5,2,1,0,3,1,0,2
"620",10586,611,"cultural model","RY02","Chukchee","Asia","North Asia","pastoralists",3,66.5,180,6,"male",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","pastoralists",0,1,7,1,0,0,7,0,0,0,4,0,-1,0
"621",10587,612,"cultural model","RB02","Yakut","Asia","North Asia","other",7,63.5,129.5,1,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"622",10588,613,"cultural model","RB02","Yakut","Asia","North Asia","other",7,63.5,129.5,1,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"623",10589,614,"cultural model","AZ02","Andamans","Asia","South Asia","foragers",1,12,92.74,4,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"624",10590,615,"cultural model","AZ02","Andamans","Asia","South Asia","foragers",1,12,92.74,4,"male",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,"no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,1,7,1,1,1,5,2,0,0,4,0,-1,0
"625",10591,616,"cultural model","AZ02","Andamans","Asia","South Asia","foragers",1,12,92.74,4,"male",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","hunter gatherers",1,0,7,1,0,0,7,0,0,0,4,0,1,0
"626",10592,617,"cultural model","AZ02","Andamans","Asia","South Asia","foragers",1,12,92.74,4,"male",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,1,7,1,0,0,7,0,0,0,4,0,-1,0
"627",10593,618,"cultural model","AZ02","Andamans","Asia","South Asia","foragers",1,12,92.74,4,"male",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,1,7,1,0,0,7,0,0,0,4,0,-1,0
"628",10594,619,"cultural model","AZ02","Andamans","Asia","South Asia","foragers",1,12,92.74,4,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"629",10595,620,"cultural model","AZ02","Andamans","Asia","South Asia","foragers",1,12,92.74,4,"female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"630",10596,621,"cultural model","AZ02","Andamans","Asia","South Asia","foragers",1,12,92.74,4,"male",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","hunter gatherers",1,0,7,1,1,0,6,1,1,0,3,1,1,1
"631",10597,622,"cultural model","AZ02","Andamans","Asia","South Asia","foragers",1,12,92.74,4,"male",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,1,7,1,2,0,5,2,0,0,4,0,-1,2
"632",10598,623,"cultural model","AZ02","Andamans","Asia","South Asia","foragers",1,12,92.74,4,"male",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,"evidence for","no evidence","evidence for","no evidence","no evidence","evidence for","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,4,0,3,4,0,0,4,0,0,4
"633",10599,624,"cultural model","AZ02","Andamans","Asia","South Asia","foragers",1,12,92.74,4,"male",-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,1,0,"evidence for","no evidence","no evidence","evidence against","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","evidence against","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,2,6,2,2,1,4,3,0,0,4,0,-2,1
